mlp
2024-08-18 15:39:36.389729: Remain 1584 Samples, max category conditions [38], timestep  999
2024-08-18 16:02:46.647061: Remain 2 Samples, max category conditions [0], timestep  498
2024-08-18 16:02:46.734666: Remain 2 Samples, max category conditions [0], timestep  497
2024-08-18 16:02:46.823670: Remain 2 Samples, max category conditions [0], timestep  496
2024-08-18 16:02:46.912181: Remain 2 Samples, max category conditions [0], timestep  495
2024-08-18 16:02:46.999728: Remain 2 Samples, max category conditions [0], timestep  494
2024-08-18 16:02:47.087745: Remain 2 Samples, max category conditions [0], timestep  493
2024-08-18 16:02:47.176255: Remain 2 Samples, max category conditions [0], timestep  492
2024-08-18 16:02:47.264771: Remain 2 Samples, max category conditions [0], timestep  491
2024-08-18 16:02:47.354285: Remain 2 Samples, max category conditions [0], timestep  490
2024-08-18 16:02:47.442799: Remain 2 Samples, max category conditions [0], timestep  489
2024-08-18 16:02:47.529834: Remain 2 Samples, max category conditions [0], timestep  488
2024-08-18 16:02:47.618926: Remain 2 Samples, max category conditions [0], timestep  487
2024-08-18 16:02:47.708430: Remain 2 Samples, max category conditions [0], timestep  486
2024-08-18 16:02:47.797009: Remain 2 Samples, max category conditions [0], timestep  485
2024-08-18 16:02:47.884521: Remain 2 Samples, max category conditions [0], timestep  484
2024-08-18 16:02:47.975070: Remain 2 Samples, max category conditions [0], timestep  483
2024-08-18 16:02:48.062714: Remain 2 Samples, max category conditions [0], timestep  482
2024-08-18 16:02:48.151321: Remain 2 Samples, max category conditions [0], timestep  481
2024-08-18 16:02:48.240929: Remain 2 Samples, max category conditions [0], timestep  480
2024-08-18 16:02:48.329409: Remain 2 Samples, max category conditions [0], timestep  479
2024-08-18 16:02:48.418953: Remain 2 Samples, max category conditions [0], timestep  478
2024-08-18 16:02:48.509491: Remain 2 Samples, max category conditions [0], timestep  477
2024-08-18 16:02:48.597972: Remain 2 Samples, max category conditions [0], timestep  476
2024-08-18 16:02:48.686484: Remain 2 Samples, max category conditions [0], timestep  475
2024-08-18 16:02:48.774995: Remain 2 Samples, max category conditions [0], timestep  474
2024-08-18 16:02:48.864542: Remain 2 Samples, max category conditions [0], timestep  473
2024-08-18 16:02:48.954087: Remain 2 Samples, max category conditions [0], timestep  472
2024-08-18 16:02:49.042697: Remain 2 Samples, max category conditions [0], timestep  471
2024-08-18 16:02:49.131700: Remain 2 Samples, max category conditions [0], timestep  470
2024-08-18 16:02:49.218745: Remain 2 Samples, max category conditions [0], timestep  469
2024-08-18 16:02:49.308317: Remain 2 Samples, max category conditions [0], timestep  468
2024-08-18 16:02:49.395866: Remain 2 Samples, max category conditions [0], timestep  467
2024-08-18 16:02:49.485034: Remain 2 Samples, max category conditions [0], timestep  466
2024-08-18 16:02:49.575546: Remain 2 Samples, max category conditions [0], timestep  465
2024-08-18 16:02:49.664150: Remain 2 Samples, max category conditions [0], timestep  464
2024-08-18 16:02:49.753142: Remain 2 Samples, max category conditions [0], timestep  463
2024-08-18 16:02:49.841655: Remain 2 Samples, max category conditions [0], timestep  462
2024-08-18 16:02:49.929696: Remain 2 Samples, max category conditions [0], timestep  461
2024-08-18 16:02:50.018237: Remain 2 Samples, max category conditions [0], timestep  460
2024-08-18 16:02:50.107592: Remain 2 Samples, max category conditions [0], timestep  459
2024-08-18 16:02:50.195172: Remain 2 Samples, max category conditions [0], timestep  458
2024-08-18 16:02:50.282747: Remain 2 Samples, max category conditions [0], timestep  457
2024-08-18 16:02:50.371291: Remain 2 Samples, max category conditions [0], timestep  456
2024-08-18 16:02:50.458866: Remain 2 Samples, max category conditions [0], timestep  455
2024-08-18 16:02:50.546376: Remain 2 Samples, max category conditions [0], timestep  454
2024-08-18 16:02:50.633922: Remain 2 Samples, max category conditions [0], timestep  453
2024-08-18 16:02:50.724141: Remain 2 Samples, max category conditions [0], timestep  452
2024-08-18 16:02:50.812649: Remain 2 Samples, max category conditions [0], timestep  451
2024-08-18 16:02:50.899258: Remain 2 Samples, max category conditions [0], timestep  450
2024-08-18 16:02:50.987773: Remain 2 Samples, max category conditions [0], timestep  449
2024-08-18 16:02:51.075383: Remain 2 Samples, max category conditions [0], timestep  448
2024-08-18 16:02:51.164988: Remain 2 Samples, max category conditions [0], timestep  447
2024-08-18 16:02:51.253379: Remain 2 Samples, max category conditions [0], timestep  446
2024-08-18 16:02:51.340941: Remain 2 Samples, max category conditions [0], timestep  445
2024-08-18 16:02:51.427977: Remain 2 Samples, max category conditions [0], timestep  444
2024-08-18 16:02:51.515582: Remain 2 Samples, max category conditions [0], timestep  443
2024-08-18 16:02:51.604068: Remain 2 Samples, max category conditions [0], timestep  442
2024-08-18 16:02:51.692125: Remain 2 Samples, max category conditions [0], timestep  441
2024-08-18 16:02:51.780376: Remain 2 Samples, max category conditions [0], timestep  440
2024-08-18 16:02:51.869400: Remain 2 Samples, max category conditions [0], timestep  439
2024-08-18 16:02:51.956914: Remain 2 Samples, max category conditions [0], timestep  438
2024-08-18 16:02:52.044520: Remain 2 Samples, max category conditions [0], timestep  437
2024-08-18 16:02:52.131557: Remain 2 Samples, max category conditions [0], timestep  436
2024-08-18 16:02:52.218819: Remain 2 Samples, max category conditions [0], timestep  435
2024-08-18 16:02:52.306425: Remain 2 Samples, max category conditions [0], timestep  434
2024-08-18 16:02:52.393972: Remain 2 Samples, max category conditions [0], timestep  433
2024-08-18 16:02:52.481548: Remain 2 Samples, max category conditions [0], timestep  432
2024-08-18 16:02:52.570841: Remain 2 Samples, max category conditions [0], timestep  431
2024-08-18 16:02:52.660999: Remain 2 Samples, max category conditions [0], timestep  430
2024-08-18 16:02:52.748550: Remain 2 Samples, max category conditions [0], timestep  429
2024-08-18 16:02:52.836095: Remain 2 Samples, max category conditions [0], timestep  428
2024-08-18 16:02:52.926068: Remain 2 Samples, max category conditions [0], timestep  427
2024-08-18 16:02:53.013608: Remain 2 Samples, max category conditions [0], timestep  426
2024-08-18 16:02:53.102128: Remain 2 Samples, max category conditions [0], timestep  425
2024-08-18 16:02:53.191701: Remain 2 Samples, max category conditions [0], timestep  424
2024-08-18 16:02:53.279280: Remain 2 Samples, max category conditions [0], timestep  423
2024-08-18 16:02:53.366762: Remain 2 Samples, max category conditions [0], timestep  422
2024-08-18 16:02:53.454375: Remain 2 Samples, max category conditions [0], timestep  421
2024-08-18 16:02:53.541956: Remain 2 Samples, max category conditions [0], timestep  420
2024-08-18 16:02:53.630962: Remain 2 Samples, max category conditions [0], timestep  419
2024-08-18 16:02:53.719476: Remain 2 Samples, max category conditions [0], timestep  418
2024-08-18 16:02:53.807081: Remain 2 Samples, max category conditions [0], timestep  417
2024-08-18 16:02:53.894631: Remain 2 Samples, max category conditions [0], timestep  416
2024-08-18 16:02:53.982846: Remain 2 Samples, max category conditions [0], timestep  415
2024-08-18 16:02:54.072985: Remain 2 Samples, max category conditions [0], timestep  414
2024-08-18 16:02:54.161526: Remain 2 Samples, max category conditions [0], timestep  413
2024-08-18 16:02:54.251078: Remain 2 Samples, max category conditions [0], timestep  412
2024-08-18 16:02:54.338622: Remain 2 Samples, max category conditions [0], timestep  411
2024-08-18 16:02:54.425660: Remain 2 Samples, max category conditions [0], timestep  410
2024-08-18 16:02:54.513201: Remain 2 Samples, max category conditions [0], timestep  409
2024-08-18 16:02:54.600609: Remain 2 Samples, max category conditions [0], timestep  408
2024-08-18 16:02:54.689124: Remain 2 Samples, max category conditions [0], timestep  407
2024-08-18 16:02:54.776687: Remain 2 Samples, max category conditions [0], timestep  406
2024-08-18 16:02:54.864295: Remain 2 Samples, max category conditions [0], timestep  405
2024-08-18 16:02:54.951873: Remain 2 Samples, max category conditions [0], timestep  404
2024-08-18 16:02:55.040439: Remain 2 Samples, max category conditions [0], timestep  403
2024-08-18 16:02:55.127475: Remain 2 Samples, max category conditions [0], timestep  402
2024-08-18 16:02:55.215049: Remain 2 Samples, max category conditions [0], timestep  401
2024-08-18 16:02:55.304563: Remain 2 Samples, max category conditions [0], timestep  400
2024-08-18 16:02:55.393118: Remain 2 Samples, max category conditions [0], timestep  399
2024-08-18 16:02:55.480631: Remain 2 Samples, max category conditions [0], timestep  398
2024-08-18 16:02:55.568828: Remain 2 Samples, max category conditions [0], timestep  397
2024-08-18 16:02:55.656374: Remain 2 Samples, max category conditions [0], timestep  396
2024-08-18 16:02:55.744957: Remain 2 Samples, max category conditions [0], timestep  395
2024-08-18 16:02:55.831964: Remain 2 Samples, max category conditions [0], timestep  394
2024-08-18 16:02:55.921474: Remain 2 Samples, max category conditions [0], timestep  393
2024-08-18 16:02:56.008988: Remain 2 Samples, max category conditions [0], timestep  392
2024-08-18 16:02:56.096503: Remain 2 Samples, max category conditions [0], timestep  391
2024-08-18 16:02:56.184083: Remain 2 Samples, max category conditions [0], timestep  390
2024-08-18 16:02:56.272369: Remain 2 Samples, max category conditions [0], timestep  389
2024-08-18 16:02:56.359873: Remain 2 Samples, max category conditions [0], timestep  388
2024-08-18 16:02:56.448451: Remain 2 Samples, max category conditions [0], timestep  387
2024-08-18 16:02:56.536488: Remain 2 Samples, max category conditions [0], timestep  386
2024-08-18 16:02:56.624094: Remain 2 Samples, max category conditions [0], timestep  385
2024-08-18 16:02:56.715604: Remain 2 Samples, max category conditions [0], timestep  384
2024-08-18 16:02:56.803216: Remain 2 Samples, max category conditions [0], timestep  383
2024-08-18 16:02:56.890861: Remain 2 Samples, max category conditions [0], timestep  382
2024-08-18 16:02:56.978468: Remain 2 Samples, max category conditions [0], timestep  381
2024-08-18 16:02:57.065081: Remain 2 Samples, max category conditions [0], timestep  380
2024-08-18 16:02:57.153653: Remain 2 Samples, max category conditions [0], timestep  379
2024-08-18 16:02:57.241288: Remain 2 Samples, max category conditions [0], timestep  378
2024-08-18 16:02:57.329321: Remain 2 Samples, max category conditions [0], timestep  377
2024-08-18 16:02:57.416801: Remain 2 Samples, max category conditions [0], timestep  376
2024-08-18 16:02:57.505344: Remain 2 Samples, max category conditions [0], timestep  375
2024-08-18 16:02:57.593854: Remain 2 Samples, max category conditions [0], timestep  374
2024-08-18 16:02:57.682429: Remain 2 Samples, max category conditions [0], timestep  373
2024-08-18 16:02:57.771040: Remain 2 Samples, max category conditions [0], timestep  372
2024-08-18 16:02:57.858615: Remain 2 Samples, max category conditions [0], timestep  371
2024-08-18 16:02:57.947258: Remain 2 Samples, max category conditions [0], timestep  370
2024-08-18 16:02:58.035263: Remain 2 Samples, max category conditions [0], timestep  369
2024-08-18 16:02:58.122862: Remain 2 Samples, max category conditions [0], timestep  368
2024-08-18 16:02:58.212471: Remain 2 Samples, max category conditions [0], timestep  367
2024-08-18 16:02:58.301077: Remain 2 Samples, max category conditions [0], timestep  366
2024-08-18 16:02:58.388683: Remain 2 Samples, max category conditions [0], timestep  365
2024-08-18 16:02:58.476232: Remain 2 Samples, max category conditions [0], timestep  364
2024-08-18 16:02:58.563791: Remain 2 Samples, max category conditions [0], timestep  363
2024-08-18 16:02:58.651367: Remain 2 Samples, max category conditions [0], timestep  362
2024-08-18 16:02:58.740878: Remain 2 Samples, max category conditions [0], timestep  361
2024-08-18 16:02:58.828944: Remain 2 Samples, max category conditions [0], timestep  360
2024-08-18 16:02:58.915488: Remain 2 Samples, max category conditions [0], timestep  359
2024-08-18 16:02:59.004064: Remain 2 Samples, max category conditions [0], timestep  358
2024-08-18 16:02:59.091673: Remain 2 Samples, max category conditions [0], timestep  357
2024-08-18 16:02:59.179126: Remain 2 Samples, max category conditions [0], timestep  356
2024-08-18 16:02:59.267706: Remain 2 Samples, max category conditions [0], timestep  355
2024-08-18 16:02:59.356050: Remain 2 Samples, max category conditions [0], timestep  354
2024-08-18 16:02:59.444684: Remain 2 Samples, max category conditions [0], timestep  353
2024-08-18 16:02:59.531657: Remain 2 Samples, max category conditions [0], timestep  352
2024-08-18 16:02:59.620234: Remain 2 Samples, max category conditions [0], timestep  351
2024-08-18 16:02:59.708869: Remain 2 Samples, max category conditions [0], timestep  350
2024-08-18 16:02:59.797308: Remain 2 Samples, max category conditions [0], timestep  349
2024-08-18 16:02:59.885878: Remain 2 Samples, max category conditions [0], timestep  348
2024-08-18 16:02:59.974416: Remain 2 Samples, max category conditions [0], timestep  347
2024-08-18 16:03:00.061934: Remain 2 Samples, max category conditions [0], timestep  346
2024-08-18 16:03:00.149547: Remain 2 Samples, max category conditions [0], timestep  345
2024-08-18 16:03:00.238552: Remain 2 Samples, max category conditions [0], timestep  344
2024-08-18 16:03:00.325092: Remain 2 Samples, max category conditions [0], timestep  343
2024-08-18 16:03:00.414640: Remain 2 Samples, max category conditions [0], timestep  342
2024-08-18 16:03:00.505276: Remain 2 Samples, max category conditions [0], timestep  341
