mlp
2024-08-18 16:30:31.965618: Remain 1850 Samples, max category conditions [35], timestep  999
2024-08-18 16:51:31.696337: Remain 2 Samples, max category conditions [32], timestep  546
2024-08-18 16:51:31.792879: Remain 2 Samples, max category conditions [32], timestep  545
2024-08-18 16:51:31.900492: Remain 2 Samples, max category conditions [32], timestep  544
2024-08-18 16:51:32.000095: Remain 2 Samples, max category conditions [32], timestep  543
2024-08-18 16:51:32.115703: Remain 2 Samples, max category conditions [32], timestep  542
2024-08-18 16:51:32.236280: Remain 2 Samples, max category conditions [32], timestep  541
2024-08-18 16:51:32.328940: Remain 2 Samples, max category conditions [32], timestep  540
2024-08-18 16:51:32.428497: Remain 2 Samples, max category conditions [32], timestep  539
2024-08-18 16:51:32.533141: Remain 2 Samples, max category conditions [32], timestep  538
2024-08-18 16:51:32.643746: Remain 2 Samples, max category conditions [32], timestep  537
2024-08-18 16:51:32.746255: Remain 2 Samples, max category conditions [32], timestep  536
2024-08-18 16:51:32.850867: Remain 2 Samples, max category conditions [32], timestep  535
2024-08-18 16:51:32.946473: Remain 2 Samples, max category conditions [32], timestep  534
2024-08-18 16:51:33.039083: Remain 2 Samples, max category conditions [32], timestep  533
2024-08-18 16:51:33.130698: Remain 2 Samples, max category conditions [32], timestep  532
2024-08-18 16:51:33.244266: Remain 2 Samples, max category conditions [32], timestep  531
2024-08-18 16:51:33.354915: Remain 2 Samples, max category conditions [32], timestep  530
2024-08-18 16:51:33.454066: Remain 2 Samples, max category conditions [32], timestep  529
2024-08-18 16:51:33.556651: Remain 2 Samples, max category conditions [32], timestep  528
2024-08-18 16:51:33.662230: Remain 2 Samples, max category conditions [32], timestep  527
2024-08-18 16:51:33.762866: Remain 2 Samples, max category conditions [32], timestep  526
2024-08-18 16:51:33.862478: Remain 2 Samples, max category conditions [32], timestep  525
2024-08-18 16:51:33.959081: Remain 2 Samples, max category conditions [32], timestep  524
2024-08-18 16:51:34.060656: Remain 2 Samples, max category conditions [32], timestep  523
2024-08-18 16:51:34.162263: Remain 2 Samples, max category conditions [32], timestep  522
2024-08-18 16:51:34.261875: Remain 2 Samples, max category conditions [32], timestep  521
2024-08-18 16:51:34.369536: Remain 2 Samples, max category conditions [32], timestep  520
2024-08-18 16:51:34.479145: Remain 2 Samples, max category conditions [32], timestep  519
2024-08-18 16:51:34.585330: Remain 2 Samples, max category conditions [32], timestep  518
2024-08-18 16:51:34.694808: Remain 2 Samples, max category conditions [32], timestep  517
2024-08-18 16:51:34.796450: Remain 2 Samples, max category conditions [32], timestep  516
2024-08-18 16:51:34.896059: Remain 2 Samples, max category conditions [32], timestep  515
2024-08-18 16:51:34.996641: Remain 2 Samples, max category conditions [32], timestep  514
2024-08-18 16:51:35.100249: Remain 2 Samples, max category conditions [32], timestep  513
2024-08-18 16:51:35.197856: Remain 2 Samples, max category conditions [32], timestep  512
2024-08-18 16:51:35.299474: Remain 2 Samples, max category conditions [32], timestep  511
2024-08-18 16:51:35.396088: Remain 2 Samples, max category conditions [32], timestep  510
2024-08-18 16:51:35.500702: Remain 2 Samples, max category conditions [32], timestep  509
2024-08-18 16:51:35.613275: Remain 2 Samples, max category conditions [32], timestep  508
2024-08-18 16:51:35.714445: Remain 2 Samples, max category conditions [32], timestep  507
2024-08-18 16:51:35.813971: Remain 2 Samples, max category conditions [32], timestep  506
2024-08-18 16:51:35.921553: Remain 2 Samples, max category conditions [32], timestep  505
2024-08-18 16:51:36.019194: Remain 2 Samples, max category conditions [32], timestep  504
2024-08-18 16:51:36.121777: Remain 2 Samples, max category conditions [32], timestep  503
2024-08-18 16:51:36.220386: Remain 2 Samples, max category conditions [32], timestep  502
2024-08-18 16:51:36.323036: Remain 2 Samples, max category conditions [32], timestep  501
2024-08-18 16:51:36.415581: Remain 2 Samples, max category conditions [32], timestep  500
2024-08-18 16:51:36.517064: Remain 2 Samples, max category conditions [32], timestep  499
2024-08-18 16:51:36.620609: Remain 2 Samples, max category conditions [32], timestep  498
2024-08-18 16:51:36.725188: Remain 2 Samples, max category conditions [32], timestep  497
2024-08-18 16:51:36.831797: Remain 2 Samples, max category conditions [32], timestep  496
2024-08-18 16:51:36.932343: Remain 2 Samples, max category conditions [32], timestep  495
2024-08-18 16:51:37.033949: Remain 2 Samples, max category conditions [32], timestep  494
2024-08-18 16:51:37.138502: Remain 2 Samples, max category conditions [32], timestep  493
2024-08-18 16:51:37.238108: Remain 2 Samples, max category conditions [32], timestep  492
2024-08-18 16:51:37.336505: Remain 2 Samples, max category conditions [32], timestep  491
2024-08-18 16:51:37.445085: Remain 2 Samples, max category conditions [32], timestep  490
2024-08-18 16:51:37.550663: Remain 2 Samples, max category conditions [32], timestep  489
2024-08-18 16:51:37.650270: Remain 2 Samples, max category conditions [32], timestep  488
2024-08-18 16:51:37.766596: Remain 2 Samples, max category conditions [32], timestep  487
2024-08-18 16:51:37.863137: Remain 2 Samples, max category conditions [32], timestep  486
2024-08-18 16:51:37.967694: Remain 2 Samples, max category conditions [32], timestep  485
2024-08-18 16:51:38.062838: Remain 2 Samples, max category conditions [32], timestep  484
2024-08-18 16:51:38.168383: Remain 2 Samples, max category conditions [32], timestep  483
2024-08-18 16:51:38.276001: Remain 2 Samples, max category conditions [32], timestep  482
2024-08-18 16:51:38.364608: Remain 2 Samples, max category conditions [32], timestep  481
2024-08-18 16:51:38.464148: Remain 2 Samples, max category conditions [32], timestep  480
2024-08-18 16:51:38.564694: Remain 2 Samples, max category conditions [32], timestep  479
2024-08-18 16:51:38.668210: Remain 2 Samples, max category conditions [32], timestep  478
2024-08-18 16:51:38.767855: Remain 2 Samples, max category conditions [32], timestep  477
2024-08-18 16:51:38.879442: Remain 2 Samples, max category conditions [32], timestep  476
2024-08-18 16:51:38.979759: Remain 2 Samples, max category conditions [32], timestep  475
2024-08-18 16:51:39.081367: Remain 2 Samples, max category conditions [32], timestep  474
2024-08-18 16:51:39.180019: Remain 2 Samples, max category conditions [32], timestep  473
2024-08-18 16:51:39.282612: Remain 2 Samples, max category conditions [32], timestep  472
2024-08-18 16:51:39.379232: Remain 2 Samples, max category conditions [32], timestep  471
2024-08-18 16:51:39.482808: Remain 2 Samples, max category conditions [32], timestep  470
2024-08-18 16:51:39.595786: Remain 2 Samples, max category conditions [32], timestep  469
2024-08-18 16:51:39.700410: Remain 2 Samples, max category conditions [32], timestep  468
2024-08-18 16:51:39.795953: Remain 2 Samples, max category conditions [32], timestep  467
2024-08-18 16:51:39.900530: Remain 2 Samples, max category conditions [32], timestep  466
2024-08-18 16:51:40.005044: Remain 2 Samples, max category conditions [32], timestep  465
2024-08-18 16:51:40.105618: Remain 2 Samples, max category conditions [32], timestep  464
2024-08-18 16:51:40.204163: Remain 2 Samples, max category conditions [32], timestep  463
2024-08-18 16:51:40.306744: Remain 2 Samples, max category conditions [32], timestep  462
2024-08-18 16:51:40.403289: Remain 2 Samples, max category conditions [32], timestep  461
2024-08-18 16:51:40.504867: Remain 2 Samples, max category conditions [32], timestep  460
2024-08-18 16:51:40.603409: Remain 2 Samples, max category conditions [32], timestep  459
2024-08-18 16:51:40.711957: Remain 2 Samples, max category conditions [32], timestep  458
2024-08-18 16:51:40.816563: Remain 2 Samples, max category conditions [32], timestep  457
2024-08-18 16:51:40.926171: Remain 2 Samples, max category conditions [32], timestep  456
2024-08-18 16:51:41.034695: Remain 2 Samples, max category conditions [32], timestep  455
2024-08-18 16:51:41.136292: Remain 2 Samples, max category conditions [32], timestep  454
2024-08-18 16:51:41.232804: Remain 2 Samples, max category conditions [32], timestep  453
2024-08-18 16:51:41.336417: Remain 2 Samples, max category conditions [32], timestep  452
2024-08-18 16:51:41.433961: Remain 2 Samples, max category conditions [32], timestep  451
2024-08-18 16:51:41.533076: Remain 2 Samples, max category conditions [32], timestep  450
2024-08-18 16:51:41.635696: Remain 2 Samples, max category conditions [32], timestep  449
2024-08-18 16:51:41.744211: Remain 2 Samples, max category conditions [32], timestep  448
2024-08-18 16:51:41.848817: Remain 2 Samples, max category conditions [32], timestep  447
2024-08-18 16:51:41.945358: Remain 2 Samples, max category conditions [32], timestep  446
2024-08-18 16:51:42.054940: Remain 2 Samples, max category conditions [32], timestep  445
2024-08-18 16:51:42.167516: Remain 2 Samples, max category conditions [32], timestep  444
2024-08-18 16:51:42.268121: Remain 2 Samples, max category conditions [32], timestep  443
2024-08-18 16:51:42.381698: Remain 2 Samples, max category conditions [32], timestep  442
2024-08-18 16:51:42.478281: Remain 2 Samples, max category conditions [32], timestep  441
2024-08-18 16:51:42.578793: Remain 2 Samples, max category conditions [32], timestep  440
2024-08-18 16:51:42.689949: Remain 2 Samples, max category conditions [32], timestep  439
2024-08-18 16:51:42.786567: Remain 2 Samples, max category conditions [32], timestep  438
2024-08-18 16:51:42.889139: Remain 2 Samples, max category conditions [32], timestep  437
2024-08-18 16:51:42.987720: Remain 2 Samples, max category conditions [32], timestep  436
2024-08-18 16:51:43.089294: Remain 2 Samples, max category conditions [32], timestep  435
2024-08-18 16:51:43.187872: Remain 2 Samples, max category conditions [32], timestep  434
2024-08-18 16:51:43.300921: Remain 2 Samples, max category conditions [32], timestep  433
2024-08-18 16:51:43.412559: Remain 2 Samples, max category conditions [32], timestep  432
2024-08-18 16:51:43.506137: Remain 2 Samples, max category conditions [32], timestep  431
2024-08-18 16:51:43.597649: Remain 2 Samples, max category conditions [32], timestep  430
2024-08-18 16:51:43.697260: Remain 2 Samples, max category conditions [32], timestep  429
2024-08-18 16:51:43.798809: Remain 2 Samples, max category conditions [32], timestep  428
2024-08-18 16:51:43.899448: Remain 2 Samples, max category conditions [32], timestep  427
2024-08-18 16:51:44.001055: Remain 2 Samples, max category conditions [32], timestep  426
2024-08-18 16:51:44.096563: Remain 2 Samples, max category conditions [32], timestep  425
2024-08-18 16:51:44.199168: Remain 2 Samples, max category conditions [32], timestep  424
2024-08-18 16:51:44.295795: Remain 2 Samples, max category conditions [32], timestep  423
2024-08-18 16:51:44.396355: Remain 2 Samples, max category conditions [32], timestep  422
2024-08-18 16:51:44.519932: Remain 2 Samples, max category conditions [32], timestep  421
2024-08-18 16:51:44.622549: Remain 2 Samples, max category conditions [32], timestep  420
2024-08-18 16:51:44.728191: Remain 2 Samples, max category conditions [32], timestep  419
2024-08-18 16:51:44.829779: Remain 2 Samples, max category conditions [32], timestep  418
2024-08-18 16:51:44.934003: Remain 2 Samples, max category conditions [32], timestep  417
2024-08-18 16:51:45.029546: Remain 2 Samples, max category conditions [32], timestep  416
2024-08-18 16:51:45.134178: Remain 2 Samples, max category conditions [32], timestep  415
2024-08-18 16:51:45.229783: Remain 2 Samples, max category conditions [32], timestep  414
2024-08-18 16:51:45.328358: Remain 2 Samples, max category conditions [32], timestep  413
2024-08-18 16:51:45.433935: Remain 2 Samples, max category conditions [32], timestep  412
2024-08-18 16:51:45.529540: Remain 2 Samples, max category conditions [32], timestep  411
2024-08-18 16:51:45.646150: Remain 2 Samples, max category conditions [32], timestep  410
2024-08-18 16:51:45.749760: Remain 2 Samples, max category conditions [32], timestep  409
2024-08-18 16:51:45.853338: Remain 2 Samples, max category conditions [32], timestep  408
2024-08-18 16:51:45.953952: Remain 2 Samples, max category conditions [32], timestep  407
2024-08-18 16:51:46.058562: Remain 2 Samples, max category conditions [32], timestep  406
2024-08-18 16:51:46.152172: Remain 2 Samples, max category conditions [32], timestep  405
2024-08-18 16:51:46.252781: Remain 2 Samples, max category conditions [32], timestep  404
2024-08-18 16:51:46.350387: Remain 2 Samples, max category conditions [32], timestep  403
2024-08-18 16:51:46.448996: Remain 2 Samples, max category conditions [32], timestep  402
2024-08-18 16:51:46.553627: Remain 2 Samples, max category conditions [32], timestep  401
2024-08-18 16:51:46.661212: Remain 2 Samples, max category conditions [32], timestep  400
2024-08-18 16:51:46.766819: Remain 2 Samples, max category conditions [32], timestep  399
2024-08-18 16:51:46.883438: Remain 2 Samples, max category conditions [32], timestep  398
2024-08-18 16:51:46.995616: Remain 2 Samples, max category conditions [32], timestep  397
2024-08-18 16:51:47.096223: Remain 2 Samples, max category conditions [32], timestep  396
2024-08-18 16:51:47.200385: Remain 2 Samples, max category conditions [32], timestep  395
